BP-LR0.025Multiplier4T1Cost,BP-LR0.05Multiplier4T1Cost,BP-LR0.0Multiplier4T1Cost,BP-LR0.1Multiplier4T1Cost,BP-LR0.2Multiplier4T1Cost,BP-LR0.3Multiplier4T1Cost,BP-LR0.4Multiplier4T1Cost,BP-LR0.5Multiplier4T1Cost,BP-LR0.6Multiplier4T1Cost,BP-LR0.7Multiplier4T1Cost,BP-LR0.8Multiplier4T1Cost,BP-LR0.9Multiplier4T1Cost,BP-LR1.0Multiplier4T1Cost,BP-LR1.5Multiplier4T1Cost,BP-LR2.0Multiplier4T1Cost
0.02649680520253785,0.023002729276313135,0.4672906981634224,0.02183880843479584,0.024247747405424198,0.027973787925685445,0.03190615934761433,0.0335575506517797,0.035894903455620325,0.03521082730801648,0.03455162525603538,0.035128565225823895,0.03537519763666798,0.037294117935915416,0.039468125160227734
0.026175742189777154,0.022598156084246288,0.4672906981634224,0.021394946335268804,0.023330312674070108,0.026874880099443593,0.030154899735300028,0.03210400226871037,0.032637627510010175,0.0336056253413875,0.03172052622385565,0.03316884772873561,0.034796597178721536,0.03434297597011619,0.0356837517331376
0.02584938879964621,0.02194429579199091,0.4672906981634224,0.020241499499465205,0.021643643174044467,0.02436953199428656,0.027184371164327776,0.028329516962534745,0.02997501922275791,0.028702768818351213,0.029527710023338614,0.02941206528895178,0.03144779102470322,0.03221313441692788,0.034405694015971856
0.02567435359378398,0.021979202778474746,0.4672906981634224,0.02078499001494251,0.022916599362247953,0.025949999934013538,0.027982427585514134,0.029301456427319163,0.031482035542181964,0.02990039233806614,0.0327317551334501,0.03171774137482484,0.036115782791149645,0.03426005731007688,0.036242670354723165
0.02534039636528294,0.02135861217827716,0.4672906981634224,0.019685816036062096,0.021633958499161898,0.024838340902602632,0.02682161169571023,0.02756643470199235,0.029214631369944552,0.029320367879716366,0.02995275072100602,0.031628914852760356,0.03138201230668363,0.031885744421123886,0.03525269762448624
0.025131494103479934,0.02137701530687273,0.4672906981634224,0.02063668980043104,0.024259847721821142,0.028624147125652484,0.03128954610009077,0.03291771586503619,0.033721045198657484,0.031842977352027554,0.03437750894988569,0.03508338659310387,0.03494123456912915,0.037383715785345904,0.03451217519509737
0.025068768861596098,0.02149886878733483,0.4672906981634224,0.020209778753534576,0.022171938510751353,0.0249977342627281,0.026878450580708254,0.028444064463543542,0.02985801566317857,0.029504715950895065,0.031838537087617455,0.03055169221584168,0.03280435054098602,0.03556767451829063,0.03987179021950228
0.02483873984982178,0.021384728378406843,0.4672906981634224,0.02046918309637545,0.02263966731563915,0.026140136990336495,0.028212964358515207,0.030595923903639997,0.03183334198216836,0.03149695130776114,0.03528617248444986,0.03210416040628959,0.03300770410195495,0.035825481478430836,0.03648741987031127
0.024838845669924493,0.02170969867765651,0.4672906981634224,0.021116395076768334,0.023971425972462077,0.028372473897770468,0.030173648975086766,0.03323900850020874,0.03374286567793647,0.034719940551259265,0.034025018246318414,0.035602397942315234,0.03505949315979181,0.034821848814590176,0.044221770867451285
0.024720187125259974,0.021516262845171157,0.4672906981634224,0.02057402018545807,0.02336431280831677,0.02677933976363637,0.029234919776745773,0.03127743911437799,0.032271186463078,0.03236105943844713,0.032643247272483876,0.0341111486536331,0.03244249452886191,0.033145700894288366,0.038609059618073975
0.02464229427826117,0.021667432259694818,0.4672906981634224,0.02153385301958153,0.025073752391754307,0.028894033758583338,0.031105601845999052,0.03264791146096025,0.03352814804622495,0.035363255222631444,0.03538235450154679,0.03836226364484548,0.03512610304330791,0.042932532280258236,0.039810787969299724
0.02458618738307823,0.021458749174989186,0.4672906981634224,0.020744778222237997,0.023071318322329133,0.02614139876237173,0.027991181737656096,0.03076491529471528,0.034418733890987784,0.035056383640152414,0.0330711252883839,0.03349489624760955,0.031658627148435065,0.0413538000717194,0.03589188506372477
0.024703971710199033,0.021859096819920945,0.4672906981634224,0.02134856298511479,0.023347209610207434,0.02622284246649463,0.028703549567387198,0.03057501079526257,0.03614301832162392,0.03374049766366886,0.03283554882776368,0.03532984632272269,0.03544046538784373,0.03867424214755011,0.03649083934221451
0.024750572407753885,0.022150223886750545,0.4672906981634224,0.02230818943235236,0.025219031360716165,0.02853314522789432,0.030408851366378425,0.03162391159205627,0.03473625968509001,0.03397547643296333,0.03520807591516132,0.03258466145283927,0.0354867321106322,0.041283722982650845,0.03210781793758324
0.024756648319551697,0.02190765270594851,0.4672906981634224,0.021475299838226762,0.024282331534872425,0.026721875136458455,0.028981529110502804,0.030184489389740048,0.03131731577535036,0.0329644227490842,0.0331008430906996,0.033269756777447035,0.033966692854720475,0.036482781310380706,0.03446358088906539
0.024454757427938057,0.021470036171888425,0.4672906981634224,0.020927293255492866,0.023515962892710837,0.027621336460075384,0.031059929098084752,0.03290758514979071,0.03400966837268059,0.03209801330851936,0.035793181483985116,0.03637374093431902,0.03833408899051299,0.03949922796062494,0.0360830868787882
0.02422284764472107,0.02106071842429094,0.4672906981634224,0.020190985654181426,0.02275170576027012,0.02494643011037722,0.02800611017652798,0.031063174306952455,0.030627112933298048,0.030958234476341783,0.032961901501452145,0.03153205063688813,0.03448729163873897,0.0356882296677858,0.035819283493236535
0.023644779156169814,0.020210907037240357,0.4672906981634224,0.01933090581987097,0.02136044284144929,0.023485410568370634,0.025472034187095087,0.027142606926364183,0.027633075049207624,0.02728447332156214,0.03187150080119736,0.03294115130955542,0.03215635925420116,0.033540034758783345,0.033987077450150456
0.023395918441098756,0.02006872578977353,0.4672906981634224,0.019125418012363844,0.020607184811137907,0.022591849783523396,0.02430786585619889,0.02624595667355608,0.02763197519548275,0.0275094197551813,0.032178112064053445,0.033313293387102524,0.03148178617961197,0.031721733135412024,0.03170407310625066
0.023296976544242794,0.0201410313240532,0.4672906981634224,0.019654658544862032,0.022160764031644707,0.024680059963436286,0.026878065608382476,0.029054845968776017,0.029482128585900547,0.028779440639285354,0.03274273083362966,0.031142690937422998,0.033732879180394304,0.034790546511641846,0.03337164177332769
0.023346802196054024,0.02017784959176318,0.4672906981634224,0.019175232025189684,0.021163891195237906,0.023504735192235122,0.026078700979769137,0.02820562493076406,0.02929248045687419,0.028375460212446104,0.03266075245206592,0.031188733439487335,0.031109143119883248,0.03378729682735002,0.03196511610858285
0.023523601113608773,0.020678902008658986,0.4672906981634224,0.020154338896587975,0.02228906380358237,0.02508496018095656,0.027312970675827133,0.026810752161219524,0.028771487412223313,0.030288170296300605,0.0331485762050612,0.03417716510250267,0.03233059503930069,0.03266843663466754,0.03427945930688325
0.023235703481162134,0.020333845430174968,0.4672906981634224,0.019989099798522387,0.022237830083427505,0.024780887699541152,0.026913233363670633,0.027859419417035798,0.02781527725085272,0.028605065743974385,0.031424649745919395,0.03432790214627703,0.03386521684073248,0.03157910493200668,0.035644187054722526
0.023194423701592647,0.020431498182745852,0.4672906981634224,0.020600358619062096,0.023627945707008335,0.026302725093749146,0.03084458278897398,0.03106460515193417,0.03403167941760876,0.030103779618551946,0.03563611400739849,0.03863728708629991,0.03503155808059404,0.03902985596521321,0.03928041060468942
0.02333322158318819,0.02100985958165966,0.4672906981634224,0.021548379141567587,0.023901201042923533,0.025962933915820267,0.02754361794591154,0.030674023537801912,0.032071136023073994,0.03228708029582813,0.03298958868732213,0.03729481169310153,0.03874833748204576,0.03736191104582023,0.03999233094461358
0.023200808841182904,0.020494483597821245,0.4672906981634224,0.020248824506355234,0.023330796954623156,0.026499585945448503,0.028625192696417782,0.031193807245487173,0.031519867943482535,0.03161391980480661,0.034800025437181886,0.033060480796003884,0.035432439069546906,0.03645109020966111,0.03875897716885917
0.023440449790852705,0.020979293421290287,0.4672906981634224,0.021004903357545162,0.023333471189823318,0.025654854358001942,0.02755005592659163,0.02835465723131549,0.029057720720872277,0.030822657448984707,0.03252199035305756,0.03400515597217078,0.03688756849272049,0.036946156356069765,0.038564372982754586
0.023474738328360407,0.021155515267900254,0.4672906981634224,0.021502166347433432,0.02419067502435461,0.026237924786783502,0.027544791864761872,0.02994393448234678,0.030544552880460048,0.032553658590724524,0.03154721079802332,0.03246400623898355,0.03629400182583015,0.038384827191699084,0.039803980586912174
0.023745086959576236,0.021530150550945575,0.4672906981634224,0.02223812584452321,0.025569237813620263,0.02785084943589351,0.03035270951222088,0.0328010584767141,0.034188060591580964,0.03352289176505476,0.03475979753217854,0.04008242593854329,0.0348927937987512,0.041016401415722145,0.04183715706962516
0.0232268427523029,0.020532131336070684,0.4672906981634224,0.02039574054008463,0.023674504349500747,0.027151429682531897,0.028646554762811086,0.03076701074040287,0.031637818946873945,0.03114172001889183,0.03381057321185894,0.0351457082160333,0.03528129186916595,0.03557912244568407,0.03706120005702595
0.023226748952258274,0.020603999543585595,0.4672906981634224,0.020427121333396026,0.022838967336753672,0.026595641812575857,0.027679608946055808,0.03160331349405811,0.03300949395111021,0.034168585057536636,0.033482504356444454,0.03658297630345727,0.03535674117015307,0.03540285660498924,0.03934447551771774
0.022843528889114742,0.02003463291964741,0.4672906981634224,0.01977583668365135,0.022441930804369355,0.025748703844820836,0.027648814567829836,0.028876644560835607,0.030289371282583976,0.031047522970202867,0.033991708407325294,0.032158540316679696,0.03538290847248166,0.03793284601911745,0.035828300230038336
0.02302430852824797,0.02043286271563126,0.4672906981634224,0.020287433398876224,0.023597742291359115,0.027660598415612636,0.02938782231299921,0.029563612180226424,0.03345157543877152,0.033803158655587376,0.034869659073428455,0.03188264424103439,0.03662153435850967,0.036838128975015746,0.040690218872602074
0.022700627947445765,0.020051520749844075,0.4672906981634224,0.01984720598759358,0.02292912312249035,0.025921558836681353,0.027284919165693835,0.030052258850934606,0.03044441894591515,0.031123779385037013,0.035247140119207696,0.03525256904598858,0.03787414649812755,0.035579641623239316,0.03586010576502846
0.022371531558100986,0.019686364516640464,0.4672906981634224,0.019429180675094887,0.02176148976974897,0.023848021002280832,0.025684390104641346,0.028078118928390405,0.030779139070980892,0.029833992797540426,0.03310319644503509,0.03351172907701644,0.035091511278292985,0.035670694350334084,0.035300783290059236
0.02220237098432798,0.019211909871584838,0.4672906981634224,0.018206275789239598,0.020256338567828377,0.02311812538454448,0.024917129543036827,0.02716486244799965,0.028134585324128138,0.03148878394305141,0.030996556912926628,0.031712061298866966,0.03209501760745126,0.03269998637895956,0.03191986136831217
0.022127196920949485,0.019138061273488386,0.4672906981634224,0.018010061789782164,0.019424685774515085,0.021877734481553092,0.02380311878169192,0.02516008728267876,0.02686879264538472,0.02806712344586952,0.028155412463909266,0.029709447767123347,0.02842036669639398,0.029943767888637632,0.03035589519550035
0.022121192895583196,0.019230885658114413,0.4672906981634224,0.018448355638988022,0.02106229137371417,0.024648783717154232,0.02601348475271694,0.027293241748664095,0.029672710279393683,0.03312525459322654,0.031659886010089774,0.031542844675462436,0.03081321025128392,0.0349741975476057,0.0317239250104976
0.022173612096169918,0.019613320977658055,0.4672906981634224,0.019368605579508986,0.02218994067811976,0.02595061292762173,0.027545338604637086,0.027679166467299846,0.029585596868539628,0.032853077214041994,0.031800085496240305,0.03357670694377691,0.03244084809671481,0.03850954207897327,0.034298399243173884
0.021854308207330666,0.019224608957728984,0.4672906981634224,0.01881744565007236,0.021439711013106308,0.024941473100774755,0.026655800537285314,0.029131142389188888,0.02945253814325519,0.030951493325040467,0.03140561058167745,0.03327676558164038,0.03204335369986858,0.03715206264531308,0.030815164134526122
0.021611425908753895,0.018741816301020224,0.4672906981634224,0.01799498298158596,0.020624773183804193,0.023793851556255248,0.026446706642685308,0.029336867865263103,0.028539208743218157,0.030283132292735715,0.030781613160143745,0.03132961981093693,0.030896798294636867,0.03718393603888186,0.032435377734499685
0.021540337026753707,0.018751967855244692,0.4672906981634224,0.018046899533006446,0.020602769994101083,0.02357885907439305,0.026247441275708078,0.0282216917799924,0.02870084557516064,0.030622946783345296,0.030643260184943417,0.03088827871647191,0.02989125128687309,0.035464800911190364,0.03594663073300183
0.021557204005626104,0.01880390154568273,0.4672906981634224,0.017945048112442765,0.020039492431735265,0.022722552687757087,0.02543935927708598,0.02815163857113921,0.03033993554378693,0.03287252035504034,0.029574717505029872,0.03203117494026309,0.029895048622038966,0.03606327187644825,0.03290583618342108
0.02143522568013798,0.018636135900512493,0.4672906981634224,0.017745642953999437,0.019935292579747656,0.023071061078489552,0.025180362459162147,0.027389655212918074,0.027962135189143537,0.03039354200152789,0.03040885070042509,0.03342451832035416,0.029532717086319354,0.036698985675629264,0.0320369042732187
0.021524573223541087,0.01888269960108777,0.4672906981634224,0.018126987440843664,0.020477670116520304,0.023457374645368755,0.024726748759214833,0.026306927112504104,0.029009419383859744,0.03255568522913299,0.030832213861738466,0.034965111152225996,0.03038307335736456,0.03187809303161498,0.03193516956100976
0.021351489301630288,0.018635805855976448,0.4672906981634224,0.01797233062246537,0.020354628099526758,0.0234077749294147,0.02607276121113499,0.028240844758454578,0.028620613698886337,0.02974083693221903,0.029570483578492707,0.02845523742539599,0.028468016906115192,0.03287935263222032,0.03314970615403105
0.021305327022009324,0.018650552340701818,0.4672906981634224,0.01813820624999608,0.020593359380000984,0.023171774448821698,0.02598310564058735,0.027945820121817712,0.0297675438660157,0.029996872109150505,0.029213356973168753,0.029497304302541397,0.02974957155774997,0.033921682054235874,0.03360222711221484
0.021196549618222562,0.01851355960745717,0.4672906981634224,0.01769138807274392,0.019889707600613562,0.022869967274443723,0.02592240063479918,0.02785328302971927,0.028091142592201003,0.029245161230309832,0.028241354598393848,0.029939326955929036,0.027344699815283872,0.031600224687332076,0.032470765551746085
0.02132691826833492,0.01911397642628521,0.4672906981634224,0.019107169334360144,0.02243984089794027,0.02565091331351224,0.027405922958823957,0.030039131676727143,0.03266182486954987,0.0329461701507883,0.03226245666136004,0.034578287201502286,0.03256244766610083,0.034622611619751054,0.03475252471656481
0.021411595630162077,0.019491400621275697,0.4672906981634224,0.019806080982251412,0.02364641493100699,0.02665208833764468,0.02789651357871016,0.03212493777408581,0.03280814750695565,0.03386958460527465,0.034074539951387525,0.037270266009431736,0.03345599624682003,0.03717119448882516,0.032740227775679864
0.021054245773400933,0.018724512717904346,0.4672906981634224,0.018376303943725705,0.02039968747708762,0.0226625088164272,0.024754165996319116,0.02592425581692727,0.028588704961951643,0.02962672372979125,0.02847555630848231,0.028468499614437624,0.028033206289298743,0.03142216112184709,0.031591499388900844
0.021105482905663844,0.018947168045951396,0.4672906981634224,0.018926518210736334,0.02137684257668241,0.02364737618868927,0.025694233090536645,0.02632001869542211,0.027958949804783893,0.030513471791896153,0.031921426808609266,0.029855791412899114,0.028590667214356987,0.032719091402370074,0.03285448291614517
0.021016070753089446,0.018597594748442966,0.4672906981634224,0.0178999785944798,0.019820702373526847,0.02219102511552663,0.02430194970758822,0.02484252222741496,0.027323579448701108,0.027146195738296644,0.02975793917387509,0.028444421295153274,0.02902241101190192,0.03193461230613025,0.031076851509248576
0.020828030792661132,0.018348366874489375,0.4672906981634224,0.017639426433288228,0.01931889533566933,0.021273255353115368,0.022643490049767293,0.023305296882137536,0.025310493601507722,0.02597554048958749,0.026886244571295476,0.026909823742721772,0.026584794478423338,0.03015825341068992,0.029111361272524464
0.020682131313412098,0.018347302116841335,0.4672906981634224,0.01787495276139561,0.020395879321804155,0.023828533895804957,0.026706480186066386,0.026069277720783057,0.028252566003866098,0.028474714529207246,0.03212660838946021,0.034533174172156116,0.033913896274028195,0.03231265382291087,0.030093592075433353
0.02056443021326269,0.01808548219398,0.4672906981634224,0.017493379387463856,0.019911406684997815,0.022834909304716176,0.025062128572597236,0.02499956024423357,0.026161624211139843,0.028075517586901442,0.02751404058906126,0.03300938132273095,0.030434604117572366,0.03046155640981091,0.02977527835661553
0.02054810408065136,0.018159600911955093,0.4672906981634224,0.01793425597279672,0.020686625013741237,0.023473757194027604,0.02488257573329806,0.025457303478691892,0.026568110989964186,0.029960177794144695,0.02798853957709938,0.032596669387899006,0.029525989193694997,0.03283013210338217,0.03481961427258086
0.02054456994965164,0.01823193424374746,0.4672906981634224,0.018075426098907003,0.020911969107565983,0.02349272226934598,0.024831776454945866,0.025984660500682304,0.028593844499130487,0.03006648915257423,0.030523022298884775,0.03160616086527983,0.031584976802394554,0.0352635371184931,0.03336086097344615
0.020413056233168587,0.018330768871116728,0.4672906981634224,0.018679926812184923,0.023010779873109257,0.025981427135206396,0.02787952906483759,0.029294119978349204,0.027976696479063624,0.030489717823322784,0.03250055602325426,0.03234747453713902,0.031643368111876076,0.03557803417096738,0.03401019551820278
